from_id:start_id,to_id:end_id,amount:int,year:int
4970,1380,7850,1990
5426,652,6450,2000
7787,8406,6650,1990
6082,9290,3250,2010
616,9172,2350,2000
7254,324,4950,2000
1341,1155,9650,1990
5585,7409,3650,1990
5065,1177,8650,1990
4034,4817,1850,2010
9351,3447,8750,2010
2630,9321,5550,2000
5198,1951,3550,2010
2870,3149,7850,2000
9352,1174,9150,2000
4495,7018,9450,2010
402,5990,1850,2010
7690,6286,3350,1990
4474,184,6250,2000
5510,7122,2650,1990
4530,9091,6350,2010
9993,4948,1850,1990
2461,3925,9350,2010
872,4628,4550,2000
4840,2077,5250,2000
2191,1233,6850,2000
7151,4780,6050,1990
5717,5204,2750,2000
8627,6117,2250,1990
1858,9625,2850,1990
5714,8785,4350,2000
2094,742,9050,2010
1475,6428,6050,2010
2018,8248,2950,2010
2290,8446,8950,1990
4895,9056,50,2010
8886,7072,6250,2000
5239,6899,9050,2000
2338,5520,7150,1990
1054,609,8350,2010
3728,5092,1350,2000
7249,5824,8050,2000
5209,313,9150,2010
2007,3458,7150,2000
8575,3830,5150,1990
9034,4321,4050,1990
6352,2322,2850,2000
183,6322,4150,1990
5385,4174,150,2010
2051,2723,3750,1990
1850,6135,2450,2000
2580,126,2850,2000
6981,7598,3650,2010
5868,434,7650,2010
4334,5505,1150,2000
1451,1089,7550,1990
2585,6388,7650,2000
1938,9246,8750,2000
7711,288,3250,2000
1056,7810,6950,1990
7872,7900,2250,2000
8924,7179,8250,2010
7020,3463,7250,1990
3297,3058,9850,1990
3949,4274,7950,2010
5676,5067,1950,2000
460,3914,9850,2000
5935,4357,6550,2010
9887,2017,4350,2010
8418,9178,4350,2000
1214,4538,3250,2000
9389,6425,9550,2000
6291,1381,7250,1990
4185,1594,3650,1990
7126,6945,1250,1990
7112,1903,7050,2000
3367,4660,8950,2000
524,461,5450,1990
657,8779,3750,1990
8693,4093,6050,2010
4137,7568,4350,2010
777,9700,150,2010
8087,2721,6150,2000
4891,2908,2950,1990
7010,9892,2950,1990
1670,9390,8850,2010
2429,1222,2650,1990
7791,571,3150,2010
6239,5021,950,2000
9190,7206,6250,2000
1708,5274,8250,2000
3313,7307,7350,2010
3671,5225,1950,2010
2841,7149,3550,2010
4670,7524,3950,2010
1302,2922,9850,2010
71,3112,2050,1990
188,8947,8950,2010
4364,8066,2550,2000
6523,6708,3450,1990
8226,9788,2750,2000
7844,8297,4750,2000
5620,2744,9750,1990
8490,2950,6850,2000
8228,4666,5150,2000
3659,7259,3750,2000
6399,5090,7750,2000
4714,7898,4150,2000
5048,5919,9650,1990
673,7605,4750,2000
2717,7101,4650,2010
9035,4107,9850,2000
9416,3787,9450,2010
6233,1292,4650,2010
2407,7070,9950,2000
7460,2455,9850,2010
6363,8516,7250,2010
2422,8456,550,1990
2476,7536,3850,2010
1522,5480,9550,2010
3747,4273,9950,1990
940,4739,8550,2010
353,4927,450,2000
1476,4138,8750,2000
2747,7898,6250,2000
7003,5970,9750,1990
1211,9485,4650,1990
4971,4672,2850,2010
3652,8343,3050,2010
6469,9775,5650,1990
8431,1288,3750,2000
3266,9964,6450,2010
1289,498,9350,2000
1673,3987,1150,2010
6011,2646,950,1990
8696,9172,1650,1990
4793,2800,4750,2000
1652,1785,6850,2010
549,5586,2950,2000
5908,4743,2750,2010
3995,9540,7150,2010
7312,8282,3350,2000
1051,201,6050,2010
6167,5080,4650,2010
602,6072,350,1990
3937,9657,50,1990
6124,6893,2550,1990
5700,8013,8550,2000
2310,852,3450,2010
8180,2153,6950,2010
4701,5231,4250,1990
8712,3012,1450,2000
1577,1807,3750,2000
1163,590,7650,2010
8838,1851,350,1990
5925,7267,3850,2010
7867,7575,2750,1990
4271,5654,3450,1990
8986,2433,3950,1990
2385,576,7250,2010
9395,6874,7350,1990
2629,9740,5350,2010
996,7451,8350,2000
9013,9855,5050,2000
7925,7146,7950,2000
8178,7699,2950,2010
39,3990,8050,2010
9890,730,250,2000
7863,1136,7050,2000
4123,9657,2750,2000
3490,1889,7950,2000
2267,2794,4750,1990
6405,8917,1450,2010
3925,9336,1250,2010
49,6739,3550,1990
3835,6514,3150,2000
7161,6919,7350,2010
8877,2908,50,2000
7466,6999,2750,2010
8481,2059,2850,2000
7054,5271,2150,1990
9030,8293,1650,1990
3308,4725,5450,1990
9675,7591,1650,2000
4739,5676,3950,2000
7139,6624,1750,2010
1049,3768,5750,2000
3880,7349,6650,1990
7173,5428,7150,2000
1473,2505,2550,2000
514,7500,3850,1990
7581,6266,1250,2010
3064,1557,9650,2000
2788,4343,3750,2010
4895,6548,8150,1990
4427,6223,3550,2010
5149,7076,9350,2000
8194,9720,6750,2000
8463,2746,7950,2000
3261,4571,6950,1990
5914,8149,6650,1990
3756,1006,1950,2010
1979,3061,3150,2000
8735,8969,7350,1990
8599,9841,5450,2010
6414,6450,9050,1990
5147,6099,6250,2010
2418,9415,850,1990
711,4851,850,1990
863,5241,6150,2010
6837,5798,2850,1990
1676,6742,5850,1990
7645,487,1250,1990
5577,1999,1850,1990
6470,6972,5750,2010
5922,8906,6950,1990
7106,6861,5250,1990
6416,3317,6350,1990
5202,4732,2550,2010
6628,3348,2350,1990
4378,6009,2450,1990
3526,4617,9550,2010
8964,2737,8650,1990
6064,8470,4450,2000
5156,7703,3450,2010
2926,8570,4950,2000
9625,7822,4450,1990
1043,441,2350,1990
4234,1696,2950,1990
7791,5392,8950,2010
6869,9217,2750,2000
9661,6601,50,1990
6987,2281,3350,2000
9132,2585,4450,1990
467,4571,9550,1990
5670,9045,5950,1990
69,4723,2150,2010
2810,1189,7750,2010
1288,5522,9350,2010
5025,4957,2150,1990
9893,3170,5850,1990
3779,6693,8450,2010
4230,1779,4050,2010
4298,7998,2450,2010
3680,346,9550,2010
3881,8948,4850,2010
6148,8,8550,2000
1505,8113,7050,2000
7997,6496,3050,2000
1887,9562,9250,2010
5263,1404,7850,2000
1656,1347,2450,2000
338,8469,5550,1990
4195,2372,5650,2000
2664,300,8250,1990
6496,749,9050,1990
6100,2910,1750,1990
3466,7215,7850,2010
1004,9823,8950,2010
84,2761,4350,2010
8830,1759,850,1990
6762,7604,9350,2000
6227,5611,5850,2000
5345,8276,2150,2000
2563,2085,5450,2010
3396,3183,9050,1990
468,4523,950,2010
3771,9444,5050,2000
5983,897,9950,1990
8892,4088,5350,2010
8165,1150,7850,2010
4645,4274,7750,1990
3370,6201,8750,1990
6709,3754,650,2000
9857,8102,8550,2010
1792,5184,6150,2000
7382,1114,8150,1990
8366,9682,1850,1990
3990,5170,8650,2000
1264,4654,1550,2010
579,7194,9350,2000
149,4953,2450,2010
4250,276,5750,1990
8641,5367,6450,1990
4119,6013,1150,2000
4068,6129,3150,2010
7748,7501,5450,2000
711,3923,6850,2000
6618,5713,3050,2010
990,6081,8850,2000
1344,9170,50,2000
1053,3605,3150,2010
4252,584,350,1990
9200,1404,6550,1990
7222,5412,9250,2000
4778,8631,5050,1990
4876,9154,8250,2010
4002,1404,3250,2010
9180,4263,150,2010
3995,3362,1050,1990
5065,7142,4350,2010
4246,2592,6650,2010
8884,8571,8550,2000
46,8936,2650,1990
7923,6632,6750,1990
8547,5485,8050,1990
7018,5767,2550,1990
5228,4921,4350,2000
8764,5577,7050,2010
805,5235,8650,2000
6989,7163,1950,2000
9340,5364,5750,2000
2916,6454,850,2000
9742,834,4250,2010
1548,684,7150,2010
4707,4894,7150,1990
1795,5192,2950,2000
8750,7194,8350,1990
9950,8389,4650,1990
6524,7469,6150,2010
866,5957,3150,1990
8862,4461,550,2000
8037,2947,4650,1990
3606,6110,3150,2000
4913,5449,50,1990
2607,4382,850,2000
8097,2190,2250,2010
7275,1468,3250,2010
206,3341,950,2000
3549,5760,3450,1990
1486,8556,8350,1990
5116,180,5850,2000
8399,8626,9750,2010
4552,8294,850,1990
6618,4396,8450,2010
1689,9897,7150,2000
9194,1631,4650,1990
2775,8118,7250,1990
9502,7469,8050,2010
3145,6874,7950,1990
2409,3553,6150,2000
5519,8899,2350,2010
8095,6298,8850,1990
6547,7973,3950,1990
4720,9207,7850,2010
3976,2782,1050,2010
6522,9197,5450,2010
3177,8614,4450,1990
3875,9871,750,1990
6222,9706,8150,2010
2893,7173,8250,1990
3628,1995,550,1990
9608,4230,7550,1990
5009,4644,1450,1990
842,1256,1750,1990
5129,8078,7350,1990
2034,5154,9050,1990
8865,9786,1050,2010
8375,4726,250,2010
2956,5619,2050,1990
1659,6224,7650,2010
8562,5383,2850,2000
4101,558,8050,2010
317,3990,450,2000
3122,51,3350,1990
3056,8876,9250,2010
3087,4812,5450,2010
7894,5112,7950,2010
7761,9002,8550,2010
440,8401,8150,2010
3710,4988,5450,2000
3632,1455,3150,2000
7784,3793,3150,1990
614,9392,3050,2010
9132,8360,2450,2000
6638,1823,9050,2000
3069,2312,5050,2010
86,1654,150,2000
3207,140,2550,1990
4802,8501,1650,1990
5135,9631,9250,2000
3584,3249,1550,1990
2673,9069,6350,2010
6647,1860,9550,1990
5809,7749,9350,2000
3240,7907,9950,2000
1746,2797,5350,2000
2024,547,4850,1990
6495,484,9550,2000
5604,3922,250,2010
6141,2377,1450,2000
3062,5925,3850,2010
5733,5102,3850,1990
3230,977,4450,1990
2256,27,2650,1990
5464,2093,4250,1990
821,4939,5350,2000
9706,791,1750,2000
4252,6584,8950,2000
4331,4717,8450,1990
9236,1616,8650,2010
116,2934,450,2010
5283,5569,3150,1990
5093,4589,150,2010
4480,71,4950,2000
7402,760,2050,1990
5192,6238,950,2010
7134,9732,8650,1990
2735,563,7150,1990
6973,7834,2250,2000
9951,2817,2850,1990
2944,9089,6350,1990
6787,7599,9650,2000
5840,2537,6450,2010
8690,1924,9650,1990
1938,7844,3950,1990
813,8507,9450,1990
9567,2145,7750,2010
6434,9095,150,2000
7684,4521,8250,2010
6261,9914,6650,1990
7163,9042,6650,1990
1944,443,7450,1990
3856,9986,1950,2010
3218,3588,7350,2000
4639,684,6050,1990
3730,7487,5350,1990
7881,1241,4950,2000
3943,7970,3050,2010
1127,2773,2550,2010
6503,2351,5950,2010
4094,1934,7650,1990
4910,4228,8250,1990
4678,6460,7950,2010
1148,7607,1650,1990
6294,5714,7450,1990
2052,441,7150,2000
9559,5839,3250,2000
9014,6888,150,1990
3009,970,6950,2000
7253,9555,1550,1990
8485,4547,6750,1990
3351,1982,7150,2000
6765,7266,2450,2010
8895,3044,2650,2010
7740,4022,4250,2010
1556,6718,1850,2000
7287,6382,950,2000
1148,3661,8750,2000
124,6650,5050,1990
2621,334,5550,2000
4701,2511,6150,2000
2490,304,2550,2000
5377,6392,4750,2010
3966,5993,6850,1990
578,1962,5650,2010
1580,5650,3250,1990
9555,6988,4050,2010
9133,637,3550,2010
2759,8944,4850,1990
7580,845,6550,2010
2629,5217,1750,2000
3791,6138,3450,2010
4872,5880,9850,2000
5074,2533,2150,2000
2456,7589,3250,1990
9262,5613,8950,1990
5261,7995,4650,2010
4600,888,5650,2010
7196,6017,5950,2000
7176,3325,1150,2010
6004,8936,7850,2000
5602,6067,8050,2000
3444,7897,7650,2010
1764,2248,9750,2000
1794,737,3950,2000
306,2458,8350,2010
946,167,8450,2000
660,5821,9650,2010
111,1385,9850,1990
7276,4297,6950,2010
2186,9891,7750,2010
8890,2355,8150,2000
6547,7028,7350,2000
9620,3085,2250,2000
7674,8501,3250,2000
9025,5305,9750,2000
1302,443,2050,2000
7875,3712,4750,2000
2652,5815,150,1990
1598,7106,3950,1990
6057,3619,4850,2000
5180,9571,8850,2010
2624,3788,4050,1990
1033,5803,6150,1990
8731,5791,6650,2000
3430,9274,6550,2000
93,2428,7850,2000
6960,3204,5650,2000
9444,8378,3350,1990
11,8601,1650,1990
1047,7143,6650,2010
7968,3164,7950,1990
2213,9091,5350,2000
4133,2563,3150,2000
6556,8357,4750,2010
688,1634,3750,1990
820,3339,7450,2000
6934,5742,8050,2000
7959,4151,6150,2000
4802,9036,2750,2010
5256,4423,750,1990
4897,1643,2450,1990
5511,6490,2850,2000
1464,7494,3950,2000
4237,1391,5050,2000
4463,6026,7450,2000
4592,8277,9250,2010
5759,1367,850,1990
2791,6058,7750,2010
1271,5836,550,1990
4688,8103,8150,1990
8241,7311,5150,1990
1279,8402,850,2000
1228,8634,2050,2010
9998,3111,1050,2000
125,6240,3650,2010
2896,2870,5150,1990
8040,1406,7550,1990
7555,2012,2950,1990
9458,4467,5250,1990
9302,6219,4950,2000
3620,5854,1750,2010
445,5905,6150,2010
2324,9751,6250,2010
100,2353,9150,2010
963,4521,4050,2000
3365,5269,2950,2010
7820,330,1650,2000
4261,189,6650,2010
4156,325,5950,1990
6361,1329,250,2000
4456,8406,8350,1990
5356,6161,4250,2010
9654,4682,1950,1990
182,4404,2250,2000
4733,4359,4450,2010
3116,7034,7250,2010
6754,3390,3050,1990
9541,7160,7550,2000
2304,5003,3250,2000
6510,7567,2750,2000
3757,467,4250,2000
3846,3116,4250,2010
8260,610,4950,1990
3095,6648,6550,2010
6339,1848,6550,2010
6439,7488,8350,1990
1353,9327,7650,2000
478,5289,4450,2000
7393,5198,6250,2000
8489,2301,8650,1990
4253,3149,1450,1990
5365,7147,1650,1990
1789,6372,9550,1990
8441,8227,5850,2010
4408,5598,3650,2000
8570,6552,3350,2010
5354,9924,1850,2000
5117,9064,7450,2010
2206,8962,1450,2000
7583,3386,250,1990
9826,9079,9850,2000
8300,484,9450,2000
3967,3961,1850,2000
1908,5938,3250,2010
4919,7469,9750,1990
3084,9376,6150,1990
7034,7254,850,2010
5777,3317,7750,2000
298,6491,7050,2010
5862,4045,5150,2000
7565,5697,2150,2010
6190,5009,8650,2010
1613,6348,6050,2010
5416,8366,7050,2000
2344,3246,1450,1990
5289,4616,5050,2010
8427,6973,5250,2010
7946,2607,6050,1990
2917,7873,650,2010
4102,1777,7750,1990
1710,2044,3350,2000
2332,1585,7450,2000
3216,6627,6650,2010
3341,6852,550,2010
5299,6116,1250,2010
6619,2500,9750,2000
5623,7098,5450,1990
3828,8165,8750,1990
3472,1785,6750,2010
1589,1382,9850,2000
3391,690,4050,1990
7886,1331,4050,1990
1094,6780,9750,2000
7195,9817,7450,1990
4711,4818,4050,2010
5420,351,350,2010
4940,3985,2350,2000
2519,1039,950,2010
8034,9698,1050,2000
8277,5670,9750,2000
1787,3330,9750,1990
8811,1991,4250,1990
6029,4076,3550,2000
7179,1092,7950,2000
7269,6021,7550,2000
3318,9965,1750,2010
6605,8194,1550,2010
395,4160,1150,2010
4718,7840,2550,1990
7208,6119,3450,2010
2280,5937,6050,2000
5569,7349,2250,2010
8561,9638,5250,2010
2773,6491,2250,2000
1646,1785,2550,2000
9692,6338,6150,2000
9287,4254,1350,2010
6800,9760,5550,2010
3965,3149,5150,2000
980,1679,1150,2000
9067,3084,7750,2000
6221,9258,7850,2000
571,6870,5850,2010
5665,8799,50,2010
5747,5160,7450,2010
1979,2979,5550,2000
3591,5845,4150,1990
6661,9414,7050,2000
1415,9164,7350,2010
1172,1788,2950,1990
7665,7139,7150,2000
6796,1764,1050,2000
3514,2814,450,2000
5868,6832,5950,2010
9736,4890,1850,2000
7554,5383,6250,1990
1456,5802,9350,2010
1834,1924,8250,2010
955,5973,8250,2000
1397,540,9550,2010
4347,3193,9750,1990
6042,6505,1350,1990
1452,819,8650,2000
4975,875,3250,2000
3276,1855,5950,2000
7371,4346,6450,2000
5978,9095,5450,2000
5026,4207,5850,1990
5883,7894,7750,2010
992,3446,3050,2010
2862,9457,6450,2010
4162,4457,6950,2000
1744,8419,5950,2010
1519,8042,7650,2010
8095,5841,7750,1990
8566,7273,950,2000
8252,436,4850,2000
640,4073,1450,2010
6064,8499,6050,1990
7782,5114,8650,1990
8619,2483,5450,1990
5833,8442,5050,2010
4524,9762,2950,2010
5546,6117,4050,1990
423,9327,6250,1990
4541,3603,6750,2010
3954,408,7150,2000
704,7571,2550,1990
7044,1582,1750,2000
1254,4259,4350,2010
5551,8230,4550,2000
2457,4052,1650,1990
695,3366,3050,2010
499,417,9750,2010
3878,657,350,2000
7300,5598,8650,2000
6217,9747,3150,2010
5468,8184,8750,1990
4671,9031,9950,2010
8658,5369,250,2000
3123,9373,4650,2010
5354,1680,1950,2000
1939,7163,1950,1990
3575,4718,9950,2010
5505,4775,6150,1990
1679,8849,9650,2010
2492,6980,6650,2000
3674,4756,7850,2000
5212,232,9150,2010
4406,907,5250,1990
7862,1514,950,2000
9348,6151,9150,2010
9910,6210,1550,2010
4449,8676,5550,2000
2160,8027,7250,2010
8149,5354,4750,1990
8980,2854,3750,2010
7192,3383,1950,2000
8327,29,9650,2000
7738,4070,4750,1990
9752,3882,6850,1990
6903,1485,1950,1990
2570,4483,6050,1990
9550,6155,2950,1990
2624,6529,2550,2010
3659,479,2450,1990
1647,1802,5850,2000
8063,2522,1550,2000
7437,124,7950,1990
2259,5212,5350,2010
911,25,6350,2010
802,3884,7050,2010
5611,6415,8950,2010
3319,9618,1050,2010
6501,6760,5250,1990
1005,6475,8850,1990
3609,6320,550,2000
479,9021,2450,1990
337,7814,4350,2010
4806,1671,6050,2010
7943,4365,6550,2010
2943,2127,4550,1990
7103,1935,6650,2010
8737,5967,2950,1990
2544,9718,7750,2000
5041,3862,2150,1990
6717,7672,8150,1990
1284,4706,3250,2010
9366,7125,9350,2000
5646,8573,3150,2000
7960,1619,350,2010
2223,6103,3750,1990
5313,2491,8750,1990
3192,2287,5250,1990
4939,4980,6450,2010
2386,3506,4350,1990
6441,3028,9250,1990
2363,8591,8050,1990
9476,9330,9750,1990
2718,2024,6150,1990
8201,2065,3250,2000
8868,1699,9350,1990
1192,8348,9150,2010
3234,6114,9250,1990
4204,5072,5750,2010
6674,437,9750,1990
2934,1386,450,1990
9775,1742,1150,1990
1068,1238,2150,1990
8543,5303,7550,1990
5850,3451,6750,2000
1391,1268,4650,1990
7995,8146,4850,2010
6871,8413,3750,1990
5443,7179,4850,2010
7899,7501,1950,1990
3848,4382,4250,2010
1983,2936,850,1990
5051,2526,3350,1990
7151,7945,8750,2000
4478,286,3550,1990
6786,4549,5650,2000
1176,8777,50,2010
6850,7933,5950,2010
8518,2354,9050,1990
1351,9350,5550,2010
2701,2834,5450,2010
3403,6607,9350,2010
1837,3188,150,2000
7052,2243,9250,2000
1146,5166,4350,1990
6605,4462,2050,2000
8420,1114,9550,2010
3170,8333,4450,1990
1025,2761,9550,1990
6507,9592,8350,1990
8858,3856,6550,1990
647,2,6050,2000
3137,3778,4350,1990
9893,68,8850,1990
3981,4183,7650,1990
1991,3809,7950,2000
6588,9629,9050,2000
1260,2413,6750,2010
3767,3350,350,1990
1504,8760,7350,1990
4427,7420,6950,1990
3175,7883,6350,2000
8691,3787,4250,1990
3039,9194,2450,2010
7750,4851,5750,2010
6264,2236,6850,2000
2412,3661,5550,2000
1434,7680,3250,1990
1958,1504,8450,2010
285,7767,6750,2010
7611,8363,3650,2000
2903,7820,4950,2010
9289,8774,7650,2010
2608,4173,5550,2010
1090,4305,5650,2000
7119,3921,5750,2010
4727,132,7050,2000
6958,6481,5650,1990
4583,2208,7750,1990
3034,1155,8550,1990
6089,7146,6950,2000
3324,3104,7850,1990
7155,510,450,2010
9098,2,9650,2000
326,6162,6550,1990
5719,9061,7250,2010
2238,4346,1050,2000
4743,833,7150,2010
9834,51,4250,2010
9673,5642,6750,1990
4104,3475,3950,2000
3057,1356,5950,2010
1926,8465,1150,1990
2895,176,8650,2010
1195,9907,5150,2010
1128,9838,2850,1990
1191,3872,2550,2010
8976,3236,6350,2000
7847,5825,150,2010
822,1233,9450,1990
7510,1146,2050,2000
7047,2200,9950,1990
197,1740,8550,1990
9146,2884,650,2010
8981,2821,5250,2000
2312,6641,4350,1990
1480,1201,9750,2000
7342,2167,6150,2000
7578,4018,4150,2000
2993,3282,2950,2010
7727,1240,450,2000
9654,4920,8450,2010
2974,451,2050,2000
7169,3568,2350,2010
2082,8606,5850,1990
8815,445,6750,2010
6465,7814,3350,1990
4229,5819,7950,2010
6326,8220,2250,2000
9376,9598,6850,1990
1092,8916,7150,1990
5749,7282,1250,2010
3398,6469,4250,2000
7642,6903,50,2000
3142,7102,7150,2010
2106,3199,8750,1990
8827,2244,8450,1990
5992,6097,8050,1990
7376,8935,6550,1990
3995,4285,2650,2000
8271,689,9150,1990
5277,5947,9050,1990
7872,823,8750,2000
4468,3757,250,1990
408,3824,2050,2010
1081,6662,7350,2000
4865,5137,9450,2010
4348,9557,1250,2000
3133,4481,4650,2000
1159,3379,1150,2010
3468,8453,750,2010
9791,5250,5450,2000
4767,8003,8350,2000
6279,1256,5450,1990
9037,3223,3950,1990
8691,8198,3550,2000
1289,6543,5650,2000
8643,2336,6750,2010
3503,6529,5750,1990
6987,2490,5650,2000
9863,9509,2750,2010
9139,4899,1550,2000
9224,2535,5250,2000
8024,7948,9050,2010
577,8906,5750,2010
738,7908,3650,2000
8323,7963,4150,2000
5545,2682,550,2000
473,7696,2150,1990
6624,5152,1150,1990
2949,1893,7250,1990
6928,3240,3150,2000
7630,8797,1650,1990
6461,6128,6450,1990
3547,1463,650,1990
7490,509,8550,2000
4697,4395,6350,2010
7157,5788,1750,2000
304,4413,5350,2010
5575,1348,6450,2010
478,8988,3250,2000
9489,9379,550,2000
7697,9017,7950,2010
1951,5337,550,2010
5954,3407,1850,1990
938,3011,3550,2010
3720,7278,3650,1990
1561,3999,3250,2010
3222,3835,8050,2000
8517,7704,1350,1990
7329,6767,8750,1990
6191,6406,9950,2000
9257,1510,350,2000
4634,9625,50,2010
9989,8734,6150,2010
7262,8417,4650,2000
4021,8853,5950,2010
9411,1901,4850,1990
8217,8242,3150,2010
9834,7315,4550,2000
6391,9257,5950,1990
3496,4679,2150,2000
241,8503,9450,2000
1213,2862,550,2000
1380,7360,7450,2000
343,3033,7050,2000
8331,5918,8750,1990
8673,2733,1850,2010
2128,3432,9150,2000
9783,7298,4250,1990
7008,871,2350,2000
9618,2983,5350,2010
2018,2550,3850,2010
7515,6212,8250,1990
6206,3818,1350,1990
3803,4292,5250,2000
3729,9296,1250,1990
4539,6761,4750,1990
3678,2616,9650,2000
2809,8201,7650,2010
101,6307,3450,2010
9627,1271,5350,1990
9049,2987,2250,2010
3149,1634,4350,2000
4269,5837,6750,2000
8322,4169,2250,1990
4044,3674,150,2000
6090,6253,3550,2010
1034,9907,9450,2010
6188,6820,5450,1990
1927,4554,5550,2010
5683,234,5650,2000
4326,1861,3950,2000
3045,2462,850,2010
4629,6073,2650,1990
5287,3540,1350,2000
8496,8048,5850,2000
9006,7135,2150,2010
3029,9088,2150,2010
5528,657,2250,2000
6855,5990,4250,2010
6377,6051,9650,2000
8411,6828,7250,2000
3669,1149,4750,2010
392,3828,3950,2000
7086,1499,3250,1990
3662,3323,7750,2010
4066,6080,1250,1990
4825,3035,2950,2000
9021,2295,5350,2000
7139,155,6750,2010
6187,774,4850,2010
8960,1089,6350,2010
1426,480,5150,1990
7334,8132,8550,1990
6054,545,3450,2000
5932,8358,5850,2010
1577,5093,8250,2010
7229,591,6250,2000
3025,2148,9750,2000
9395,1724,1550,2010
721,4412,7950,2000
3331,3126,1550,2000
455,1318,1550,1990
1328,2120,1550,1990
4469,8695,5750,2010
9998,9549,4750,1990
9854,2038,6150,2010
7269,9102,3250,2010
5158,9497,3250,1990
6162,2625,8350,2000
2874,6642,7050,2010
4704,5409,8250,2000
9962,9668,4450,1990
2078,9635,1950,1990
2656,3214,4950,2000
8199,2043,3650,2000
8005,8753,7350,1990
6853,8248,5550,1990
3929,9088,850,2010
4366,334,3550,2000
6291,6145,3950,1990
8462,2658,9550,2010
7617,2548,9750,1990
518,2441,6150,1990
2654,8032,9050,2010
3353,3814,3650,1990
6097,1695,7150,2010
2740,2109,7950,2000
2111,5068,1150,1990
4329,7767,8250,1990
6411,308,850,2000
7687,1194,150,1990
9645,9525,250,2010
1280,2391,2550,2010
450,102,7450,1990
2184,5602,950,2010
1639,9126,5250,2010
7586,4599,6050,2010
6471,6174,9550,2000
6931,4483,4850,2000
6302,6149,50,2010
8392,283,1450,2000
9616,4557,9450,2010
9642,1065,5150,2010
3553,5560,1150,1990
9171,531,2750,1990
8966,7366,2750,2010
8941,9018,1650,1990
5746,7,7550,1990
5064,6374,7450,2010
6391,4860,1850,2000
7015,3163,8050,2000
4979,9498,2050,2010
3733,4703,2750,1990
2086,7362,8350,1990
4183,3605,8750,2000
8180,211,2250,2010
3517,6648,7250,2010
7468,183,5850,2010
2417,4334,5950,1990
3459,655,2650,2000
352,9714,7650,1990
9723,294,350,2010
3895,8073,150,2000
3714,8010,9750,1990
6777,9772,550,2000
4698,5873,650,2010
8232,8272,9350,2010
3355,2787,8950,2000
1272,3135,9950,2010
395,6125,4550,1990
4649,7194,6550,2010
8290,7184,8650,1990
2134,724,9350,2010
4585,7213,3950,2000
8935,3355,6350,1990
9841,5216,6450,2010
8524,5146,750,2000
2181,877,3650,2010
3738,6920,550,2000
7611,1575,1250,1990
838,5282,6450,2010
2651,5207,9650,2010
4422,8040,7950,2000
3944,9418,7050,2000
6455,4297,950,2000
9953,4444,9550,2000
2671,2606,5650,2010
8902,2961,5650,1990
9399,3431,3050,1990
8603,7599,5850,1990
4955,7347,4150,2000
7127,5492,6650,2000
7412,5066,6450,1990
373,2372,8350,2000
8679,69,1950,2010
7604,233,8750,2000
5227,2098,1750,2000
6105,6120,9350,1990
6441,7416,3250,2000
2069,2567,6650,2000
8895,1173,50,2000
1897,4270,8150,2000
6943,7150,6650,2010
